target,feature1,feature2,feature3,feature4
5,-240.8531926,304.812053,249.1011442,15
0,783.2754461,394.1053603,-211.5795882,16
4,-633.7075849,218.5061016,396.5228863,11
4,-311.0816351,360.18513,309.1786898,14
1,-42.59555084,225.82335,118.7566373,18
4,237.9658009,372.5803682,39.49202466,16
3,-0.468813504,316.7277774,129.9096807,12
1,-183.9365748,410.9723619,265.4495964,17
1,307.5468334,344.7352529,-14.44958665,14
4,-89.9717365,291.3446328,151.1498505,12
5,376.8523554,427.4636614,3.046905801,16
4,-83.69029705,309.0248181,178.9332783,17
4,-308.76545,365.2173696,305.1552059,12
0,-754.6711762,299.0683937,499.8110694,17
1,-1014.564898,219.8323914,588.8616905,15
5,-9.587605217,307.6091949,157.1395214,17
1,283.9161301,449.6660736,67.7536202,15
3,-45.79886722,374.5454391,186.7559326,14
4,-303.2932069,359.8651515,322.3587359,15
3,-215.6216423,260.6670361,212.1030058,15
1,-6.925230787,220.0892461,82.93681741,17
4,-349.8436024,230.239479,262.5584637,14
0,-56.15652392,384.3633172,197.4982094,18
3,-59.8031962,274.8981836,134.0750955,14
0,190.2744639,353.1937806,31.54997802,11
4,467.4535469,390.8067583,-42.23666011,16
4,-252.7159704,350.9715812,264.9389737,19
5,119.5523627,351.2362,100.6598339,18
0,47.58050235,327.0093858,109.2354443,17
5,-888.3881924,273.827177,558.182497,13
1,83.62553478,386.5562926,141.1724477,17
3,316.9571147,282.980547,-39.16560784,15
5,412.7565548,319.2966252,-81.48878291,11
5,247.6167901,277.8638656,-10.84200352,17
5,-244.8846392,257.6799092,205.9383391,11
0,-222.2667911,331.7596869,240.6518314,13
5,454.3159205,222.6687517,-166.0675589,16
4,-181.8871958,414.4633112,272.6962891,18
4,991.1011661,434.7981417,-308.5053276,14
5,-191.9310166,338.4024351,248.4005097,19
5,-117.7354121,396.2966854,231.4692026,14
0,1141.137431,446.6161248,-379.3183301,16
1,63.897153,346.7168983,134.4945862,16
0,382.8530223,306.3556485,-47.73877389,17
3,229.8139646,276.2709287,-9.279396464,19
5,-332.887938,482.9392163,380.3659296,19
4,367.2204606,344.9196328,-31.17565661,13
4,986.3882466,314.02855,-359.3444136,10
5,413.1871514,273.5606305,-81.21518006,19
3,284.1304053,371.1080204,45.51071295,18
1,236.0647356,317.4890708,16.31996347,17
5,220.5183302,332.7353361,44.64475986,17
4,478.1255064,362.1857705,-85.02368818,13
4,262.8998677,304.667787,-1.741898931,13
4,-1171.702427,291.1936712,697.9028926,18
0,-56.45130182,333.5896844,171.9653315,14
1,-181.2880972,333.9029962,237.5648527,10
4,9.960384384,347.7268465,,11
4,-100.1296814,328.0666981,201.3090356,18
4,-172.7669355,419.0837833,273.6658312,10
0,28.8742487,316.3946917,122.4276443,15
3,29.49982144,326.9057212,112.9026224,12
5,-465.5738258,224.0970707,310.5213011,14
4,445.1936423,280.4687405,-117.4923417,14
4,272.6913353,309.4237811,-10.36989627,13
3,174.8515627,465.2325188,132.6084261,19
3,31.06068879,358.875734,143.6527018,17
0,-136.1274619,247.3911533,154.3070251,16
0,122.6766588,485.7804456,143.158044,19
1,131.5224944,378.5753549,97.27425563,11
5,699.3147823,516.0257994,-114.3079535,12
1,-633.2049601,172.6875967,375.3820679,11
1,570.9214561,440.4871984,-77.23247233,17
4,514.2223237,392.256696,-104.0552627,10
3,278.469766,395.3864238,24.29104358,10
0,165.9193733,292.3969223,46.04387519,12
1,231.2382686,343.5088421,36.31429269,19
3,-225.4663101,305.4330191,245.1821377,17
1,-491.09729,341.6377986,384.9238348,14
1,249.7253176,356.7638305,23.81683806,14
5,655.118563,320.3386865,-195.3381451,17
3,-185.8041956,334.1780203,238.1000175,10
3,-15.63627201,270.3359508,125.2767766,16
3,153.4205956,245.7984071,-5.439243223,11
4,14.48079057,321.0892053,122.9933777,13
4,336.8078761,416.8008283,9.917087625,11
0,349.3810855,337.9784994,-8.115784441,15
3,89.97107682,270.9744451,74.63387435,16
3,-198.3264702,160.2684354,158.2849452,17
1,308.5294581,412.3704898,24.58846886,11
1,27.88161222,365.2860602,135.3918943,11
0,-149.2437518,325.6380211,232.1707546,18
0,198.0958119,406.6972471,67.44262593,12
3,284.366587,332.0334649,-8.05226416,11
5,-122.0701356,315.2832014,206.6930685,19
0,450.4603309,420.3074722,-36.33642367,19
3,455.9570181,429.0099918,-60.87906824,15
0,278.9672892,370.6073545,34.87096736,18
3,-397.6217652,322.5058815,340.2364299,14
5,315.4715007,372.7469228,12.88976574,18
0,-509.9970892,302.3581062,380.4489233,17
5,655.4005041,391.0770228,-166.3930506,18
3,902.8378707,347.153507,-302.503022,17
4,-179.7032884,305.3887701,215.9815268,12
1,164.8059355,371.2060021,92.69806957,17
1,469.8787457,346.697516,-87.76761627,13
3,-14.73807294,311.6703826,144.8789053,19
5,-225.4171412,300.0667908,244.2739135,16
1,133.1416992,366.7619985,105.4918117,19
0,777.6531414,263.6296707,-308.2772571,15
3,-51.25388629,335.9435499,167.5393939,15
0,252.1948793,489.1959129,94.98390839,13
1,-61.00054566,325.250741,171.6722867,12
3,489.4100095,330.6978884,-97.24263118,19
5,287.1340529,381.2675193,19.93964698,10
3,-434.1445985,410.1174085,388.7335503,12
5,118.1222001,397.7410706,116.6453666,14
1,-182.6965909,311.8569283,216.8314082,12
0,543.4148705,327.3877601,-137.3631565,17
0,-26.21914325,348.3365643,166.5237537,15
5,75.33024392,335.5079756,112.129015,10
0,-121.5327502,305.7879431,198.5555748,14
0,31.17266861,234.8429343,80.98744737,14
4,-358.2561021,341.3301994,292.5578292,10
4,257.8933542,253.5338236,-30.41511487,13
5,478.3041435,333.313466,-109.8238897,12
1,-280.8530176,362.3097042,280.637747,16
4,361.6365002,326.3081486,-24.06876348,18
3,648.2908267,397.9838553,-139.9183459,18
1,-224.5165433,466.2667345,319.3581283,18
0,-59.38192646,331.8278366,147.2011091,12
1,-609.4693834,281.3365865,409.745907,18
0,178.6067278,263.0196993,3.678835098,12
5,313.2352126,334.6461064,-22.39281666,16
4,970.3944247,390.6450759,-309.119123,11
4,554.4255972,287.8393992,-159.5824625,16
5,451.8548189,339.5015175,-91.98049912,13
3,-188.8836909,244.9318529,191.2628305,15
3,148.2500034,364.4595917,92.04282541,16
1,-165.8301739,353.9720138,228.8390198,12
1,-376.4218792,365.3006098,348.1248685,13
3,-449.6381316,264.5518685,332.0756016,19
1,-296.1636239,326.5021571,298.5097862,13
1,-387.1616749,492.8927079,416.7445713,15
1,-144.9351037,374.3350694,238.9683765,13
1,-65.38584073,299.4772043,,18
5,-385.9359327,274.1307341,276.9885378,10
1,496.3375951,473.0658425,-32.52717932,16
4,-59.50366126,299.2938403,149.6491228,11
3,-684.5945287,314.3613022,463.5955459,12
3,-275.728836,350.1380372,309.920864,13
1,-132.5618855,358.0694523,225.512914,11
5,-659.9784236,312.7858904,466.913669,15
1,400.3946636,313.7238691,-67.24507659,19
0,609.7833249,457.7683887,-112.6549417,11
0,-727.192478,426.4086039,545.8044824,10
5,-24.98972291,285.3059396,120.0815857,15
3,-161.8802086,350.8737727,233.7481488,15
1,-142.6327006,244.7537533,171.6715721,16
3,-199.7359172,390.8691855,283.5168843,13
0,145.8257338,321.6868175,68.51520043,15
3,384.8136667,410.7461485,-18.78214684,15
1,494.1416303,272.7196286,-135.5010092,13
1,1197.321406,414.8180138,-413.6290958,12
3,-353.6539495,350.7762594,328.7155682,13
0,123.6473067,328.4694716,70.23145028,14
0,-434.8191641,289.9110109,343.5184848,17
4,-130.8053237,250.9669771,161.1329508,16
3,387.9418764,353.6461141,-39.1704243,18
5,563.8951773,408.9981994,-128.5347736,14
5,821.5963388,314.21283,-274.1084873,17
5,67.51428933,321.1945345,111.1050859,18
0,-264.8558572,382.7932826,315.4789832,12
0,223.0169003,266.2051916,0.105692927,18
0,-284.2585555,230.8079568,231.0380373,19
4,-500.2420373,250.3984864,358.5856028,17
4,-132.1057478,272.4322611,178.9364365,17
1,301.2068193,355.0533431,1.496664191,12
4,-227.4190851,365.0667133,275.2346336,17
4,175.2164734,353.5403059,54.33988364,16
1,209.2938084,429.442855,98.99131134,15
5,-533.1528494,303.8884065,380.8189943,13
0,101.2830928,351.7860915,86.36546832,15
5,-533.9523031,386.4642281,429.6147378,15
0,101.4283142,390.4900745,120.6535,10
3,-62.84336324,316.6237183,171.9085949,18
5,632.5231923,310.1299206,-191.9726515,16
4,-53.71019631,282.4032536,133.9999381,12
1,-21.33769116,313.5876227,146.8134946,17
5,-255.6215068,435.2550619,312.0839888,14
5,117.1674997,406.729964,135.8561439,13
1,-402.9715373,358.4780721,362.9827532,13
0,164.2086758,246.4567151,22.71591415,17
3,449.3522392,313.1424853,-117.7855971,11
3,-36.29596897,269.0132585,132.7418869,15
4,90.27471033,427.0237384,159.5965176,19
0,206.8341678,291.7073886,7.53642767,10
3,-166.707929,284.1234872,209.0402942,18
4,279.1216855,309.5259662,-15.33048063,13
3,26.69769049,243.4313872,90.55929973,11
4,-500.7139866,213.1123818,344.6160303,16
4,334.6836605,216.3305078,-123.4502731,12
5,344.460678,353.8965329,-30.47435527,12
5,492.3179154,288.6600035,-126.0791318,13
4,47.36267017,271.7224425,82.51838159,14
4,-104.2663321,284.9765696,171.8773699,17
1,505.4480315,392.9368477,-112.6034735,13
5,55.48023809,300.7962695,99.04658033,16
1,530.7551512,451.0649505,-54.18716783,13
0,199.8802835,343.4223005,42.5802791,16
0,96.21607899,296.4820868,86.48420235,19
3,58.27114138,331.6159888,112.6458735,17
0,743.9814028,263.3132682,-294.0761098,10
0,139.4387464,386.4212529,82.64623982,18
4,-914.9438457,367.0019421,612.4107835,17
3,536.6129194,358.6470366,-146.8725177,12
3,327.1227694,386.844906,3.67799319,13
4,-138.8843851,404.0581822,234.2360913,10
5,164.7047835,306.6622258,39.7049479,18
1,-352.6165502,239.6964904,262.0393927,15
1,90.00555128,327.0635082,93.5351084,11
5,79.5137915,489.6430025,194.0091504,12
1,28.00116344,385.7066548,141.2449344,17
3,-97.58962056,308.5772695,180.9253747,18
1,87.87172991,363.4710073,117.4232608,14
4,413.8413527,288.1818861,-94.02074888,11
1,-98.93255377,322.4443406,172.9494197,13
0,353.5562393,337.4042957,-20.31462402,16
1,-428.3996835,383.0577408,377.4425515,19
0,-176.5166069,283.5368734,205.6804376,14
4,315.6406082,378.3219696,15.74957129,14
1,-251.8787144,339.3546255,253.2642426,16
5,83.92167762,215.7477221,23.68333689,13
1,-81.67207383,423.9383908,230.9325364,12
1,448.38431,248.5385533,-128.4883286,18
3,-809.0110599,238.9569086,509.2669853,18
1,265.0054062,277.4194765,-16.35416705,12
4,-617.2933905,385.8909238,472.0830559,14
1,615.8472175,309.3993697,-177.4664652,17
1,241.8833134,349.4502221,27.49855593,11
3,53.30922265,360.9484944,121.5887372,13
5,230.2556154,284.6736458,-5.104266063,14
1,190.9237782,294.0563452,43.27721026,19
0,-17.01780343,221.1110538,88.58756428,18
4,-232.9382258,323.6481821,248.3062964,11
3,20.39323215,316.7210021,124.5428841,17
0,-69.91395806,248.7853828,120.5279315,13
3,338.7774367,343.4817346,-21.56190398,11
0,524.3933617,322.7953159,-138.5754681,15
5,-95.92201181,389.2576676,218.7345871,12
5,-385.6909695,279.290939,295.3921081,19
5,-130.5481807,217.6327201,150.6452731,10
5,50.22785072,273.8897408,64.11142277,15
4,167.0199583,255.8520361,28.69454396,12
0,841.3491342,309.0615269,-296.0179674,12
5,206.350382,376.8129657,32.76626203,12
3,-615.5437459,284.9786774,414.1532403,19
1,-43.93700566,371.7337439,181.1301707,16
1,276.4530793,339.0561031,12.95140522,13
1,212.8074772,336.6724101,34.33501224,15
3,964.6057495,380.5506581,-311.1958827,19
4,-81.43768129,337.466657,162.7784267,11
4,493.2526515,543.2951343,1.869340497,19
1,462.2700715,381.4311431,-45.96468887,14
3,244.5718382,316.5478665,22.4909819,15
1,642.2443707,400.1479328,-140.7957433,18
4,-172.6723379,336.306329,225.4017537,17
0,492.0251614,366.36296,-83.73243049,19
0,-55.87894498,333.0724475,174.490229,19
1,814.6096227,355.8285475,-256.9727648,13
3,591.2235739,344.9428418,-146.9575475,12
3,-1003.063883,288.513405,599.4123443,15
0,377.8536584,231.4250509,-87.83325434,19
5,385.483222,310.7443248,-69.19700387,16
3,283.4246884,283.0871392,-43.71207473,16
5,216.1294101,376.6784022,54.36870144,12
4,146.5782902,219.0953831,9.09608403,18
3,787.4340352,397.8174971,-231.6932256,15
3,-146.2008986,332.4266991,211.5135035,13
3,-181.0049918,263.6018471,191.1191407,13
0,-5.567007819,262.941433,107.1781404,19
4,786.4980333,397.8177054,-235.7078594,11
5,-22.05303717,297.3426948,113.7097939,12
1,-550.2817177,363.121738,419.7154976,15
0,-642.7417769,360.2901976,479.0317002,15
3,1026.964691,422.4552922,-321.5132484,18
3,343.5399793,197.1654536,-97.93714581,18
1,329.6050234,291.102745,-52.12696893,14
4,6.174497562,389.7880986,163.3723704,13
3,729.4887647,600.3806094,-78.39536629,14
5,-311.4870416,268.2453919,246.3500786,17
0,-338.150341,198.5347856,230.6936283,10
3,32.61826916,433.6816019,168.0112042,13
0,-402.7014259,375.4491582,350.5462172,17
0,248.9731847,289.1324021,-0.842542185,10
0,5.531588808,439.233368,193.985347,10
4,-660.6161603,262.7022922,449.9780843,19
4,-220.6325026,340.5588084,241.914394,13
3,315.9032623,374.1094284,1.681834963,12
3,1132.841991,316.0266912,-415.5630658,12
1,373.2261983,303.7293703,-71.06188892,13
1,201.608816,458.2400656,93.96954277,11
4,-341.7147516,276.9435505,270.4301432,16
4,713.0781005,349.821606,-196.0047215,19
4,-103.3433293,376.5398264,189.3347529,17
3,-478.9752935,346.1313019,385.2924913,13
4,290.4321563,373.0159883,13.23775925,12
4,472.9636486,312.7354697,-105.0752405,14
3,-225.8688901,342.5918841,247.0663997,15
3,13.63665049,236.6196876,85.85622339,15
5,-387.0715015,328.7687857,328.602949,14
0,809.682465,424.1525053,-227.6591625,13
4,-237.2055086,247.0804136,209.342576,12
3,552.8606416,391.4224854,-78.40018674,18
3,722.6522779,392.5010943,-211.0708737,18
5,435.800389,315.8761489,-86.83598892,16
0,1290.758582,418.8023907,-456.0023668,18
1,249.1082109,350.4917626,44.04587221,18
5,88.86698903,229.1378995,53.1495067,15
5,-639.1669831,363.2770123,459.1996131,11
3,-99.67874053,254.7406513,148.5980248,17
5,359.4068227,399.4362293,-3.994577645,13
3,294.0144115,372.2036173,14.28293131,17
4,407.5272913,276.5663162,-94.63930695,12
3,153.8166559,266.9484239,41.3743112,17
1,662.184003,334.6817944,-187.1454132,12
5,-275.9691047,325.2091449,282.1154815,12
0,617.3698979,379.6535601,-142.1513813,19
0,15.28680563,277.212269,111.0007971,13
5,270.3468627,358.3316845,24.4491896,18
1,262.5315458,351.9746031,23.12060412,15
1,-216.6410319,373.2169425,276.0851409,11
3,207.965244,382.6181421,77.26323799,17
1,415.081051,262.8154928,-90.01524461,14
5,4.84401547,368.9695737,152.7898542,11
3,-317.6196386,280.2237939,283.1679503,19
3,-36.87795596,396.7291403,166.742296,18
3,-572.0418684,314.9337627,423.531543,14
0,-414.7553984,333.3185159,348.8331549,11
5,356.5831159,257.2992399,-66.23312954,19
1,-260.6402345,413.5255004,302.8926941,15
1,661.7962253,297.4200263,-204.4097901,16
3,-43.55661012,299.7807876,155.2118725,16
1,491.4518349,482.2421246,-16.44443214,19
4,-185.9887272,240.6582322,191.8259031,10
0,-112.4825853,256.0398913,168.8354174,19
4,-414.3415571,342.8481725,357.1990462,11
0,85.01646547,260.2271511,45.83634336,16
5,635.8892106,414.9001878,-147.4295776,14
5,71.78926606,374.0409136,127.8891478,10
0,642.3700531,402.263194,-143.5563541,16
5,540.2710549,252.6537493,-173.6510849,19
0,821.8886355,322.9507983,-250.2224112,18
0,-486.1797282,282.3654015,330.8313706,17
0,317.7437233,318.5386438,-16.74299324,18
5,-36.69801078,208.2393985,94.40294979,15
3,161.7603059,370.6846851,85.46325137,18
0,505.434345,281.526265,-122.6152708,18
5,115.5065082,282.3643958,68.23871355,19
5,-535.3526446,240.9093783,338.5489537,11
5,228.0399476,331.138823,27.50742625,11
3,-180.2460116,227.6425647,166.2173687,18
3,465.8565011,230.8207719,-163.1969034,13
5,-576.1113987,305.4710931,398.3304416,11
0,-456.5871198,348.2136139,363.2856803,15
5,-393.028706,341.4993235,344.002201,19
4,673.9948073,359.0768347,-183.2181188,18
4,-14.77084829,309.2183253,128.5852986,17
0,-470.6140785,311.2152342,362.9922729,13
4,502.2318682,372.8880453,-92.77025023,18
5,-544.4205889,292.9863054,391.0173461,13
3,-391.4846148,244.3962135,297.8228316,19
3,340.908488,374.8042048,21.36489948,19
0,2.882787714,354.8715582,135.7912282,10
5,-195.6654054,311.8865412,209.8486462,11
0,285.9782753,283.6795443,-28.07761965,14
0,509.6502483,389.6086677,-86.56075531,17
5,335.2480613,362.27186,-39.18519558,13
4,21.59286205,445.7725387,182.2326369,12
4,750.7632841,355.2318912,-223.8574397,18
1,-48.06304112,426.3205931,189.4843391,11
0,69.37493612,324.7553742,86.05692782,15
3,-100.6533659,327.8331869,182.1482117,12
1,-176.9137619,347.0785398,225.5407148,13
1,140.8064664,293.7597067,45.97173731,10
1,330.7751121,278.1069293,-53.34424647,17
5,20.1042074,306.1408659,111.6789129,17
4,165.5207918,278.4799724,40.72463063,17
4,-785.1178405,440.1189573,596.1265355,19
3,115.4650599,346.8445179,104.8016084,18
0,225.3737833,231.5717613,-11.23977772,11
0,-42.35480468,272.4455575,153.0160941,17
5,214.8363572,308.8628923,18.58606488,15
1,-266.1983665,330.733444,258.674874,10
1,328.0160184,316.2181723,-35.56999803,10
3,288.5977412,465.8639146,78.63292674,14
1,803.8911582,457.8685416,-209.2799992,19
5,688.3830694,341.8386337,-193.7587313,17
5,-652.8289828,252.1079686,420.9603784,13
3,160.5655528,414.5736664,95.42389166,15
5,223.4099367,336.7838406,12.87318228,11
3,245.3603804,472.9272553,73.68077821,10
1,139.7678112,354.0612881,82.96446899,19
5,-890.0882712,490.3887085,642.8676374,10
0,372.1430116,271.7873128,-88.67439997,12
5,319.9929466,312.9882228,-16.22826867,18
3,55.07855837,423.3147271,166.431716,12
5,57.73031537,322.8283742,107.0633308,10
0,-170.0673452,306.2274458,201.2024142,10
0,689.2944642,177.1284197,-295.2723776,18
0,-290.6537035,210.4006392,217.9765229,12
3,-398.426694,286.3613594,315.7158238,11
5,-265.6715007,343.3840005,285.0534008,18
4,384.6221013,287.7402946,-80.81737863,18
1,530.905018,262.7524725,-157.2382198,19
1,141.1544292,390.3047026,99.78208138,10
5,160.7312694,357.4342629,55.82460884,12
4,-86.30126089,275.6716361,144.5229539,11
1,-216.0058565,305.2097142,226.9271366,12
4,460.4373285,384.0940872,-77.5674925,13
1,927.7118324,396.322172,-308.1248877,13
4,115.9600224,382.3046357,110.7654257,15
1,451.0718781,289.5604527,-99.18603178,12
0,488.1209043,363.600623,-86.94715681,12
5,-145.7683119,314.8531863,192.3858221,15
1,-72.234432,342.4899093,179.7019528,12
0,-860.4024299,429.9377365,624.9796784,18
5,-97.69665462,313.9715636,162.1752769,18
4,22.00448443,415.5601045,160.6186109,18
5,375.2011819,259.4588741,-94.08059132,12
3,-279.9458792,293.5362386,267.8367404,16
1,570.4181264,377.1760201,-134.9209505,10
3,1247.353478,404.4617451,-451.3108101,15
4,604.8483713,343.3566552,-137.3267217,14
0,-189.3461891,316.711653,213.1048081,12
4,-662.9875775,358.9943126,499.2401391,16
3,-144.3946225,414.463317,256.2098937,11
0,158.1995078,460.0605438,133.2629477,15
1,-356.64022,376.2320627,334.9516808,17
3,226.528726,304.4899744,28.66357392,15
3,-483.9125761,417.9145888,414.4708282,17
4,-289.9532645,342.318115,292.5566008,17
1,550.8583141,380.6946833,-117.2074946,14
4,475.276985,340.4619338,-79.49203015,17
1,96.8884809,296.2153203,79.6247205,16
1,-401.181949,237.0655168,296.9281393,14
5,290.7495198,262.0448281,-17.83393017,19
4,143.7979721,393.8508512,87.41161245,15
3,387.6385143,367.1645377,-54.51285809,15
0,-433.1051432,337.696548,367.5016223,14
4,-223.5330964,324.2072376,256.7768068,12
0,-179.0751279,338.1799876,219.5264608,13
4,70.90927343,269.6253779,91.2071797,19
5,-50.03342963,292.7991546,139.9850909,12
1,58.89147,380.4365399,131.9475987,10
1,450.0760316,509.6338277,10.8518105,17
0,34.30013047,349.8741494,120.3828961,14
1,-257.8068607,322.7531633,262.4011024,16
0,553.9271673,290.3735101,-160.6956472,12
1,206.5394565,321.1212783,23.83741587,15
1,-261.5818227,398.0048009,308.2752989,16
1,-295.1307505,227.8735306,224.511427,10
0,-844.5823915,221.1102769,513.8480679,13
5,-203.897889,317.3023996,245.6664564,19
0,705.8178233,315.7229203,-234.3473915,15
5,363.45953,346.5106841,-39.45113873,17
